집계일자,입출구구분코드,TCS하이패스구분코드,고속도로운영기관구분코드,영업형태구분코드,1종교통량,2종교통량,3종교통량,4종교통량,5종교통량,6종교통량,총교통량
2024-01-28,0,1,46,0,180,1,13,5,2,40,241
2024-01-28,0,1,11,0,7328,73,116,176,19,235,7947
2024-01-28,0,1,2,0,6238,70,118,150,46,39,6661
2024-01-28,0,2,0,0,2067500,20119,44747,19568,22411,78233,2252578
2024-01-28,0,2,0,1,470457,4203,6514,2902,3190,21930,509196
2024-01-28,0,2,27,1,30074,132,87,53,45,1605,31996
2024-01-28,0,2,8,0,78929,337,771,328,1673,3325,85363
2024-01-28,0,2,8,1,4696,3,12,4,9,187,4911
2024-01-28,0,2,26,1,14790,47,101,1,3,1302,16244
2024-01-28,0,2,44,0,74770,893,1194,414,387,4272,81930
2024-01-28,0,2,44,1,2531,8,95,1,1,115,2751
2024-01-28,0,2,43,1,9879,33,6,21,161,416,10516
2024-01-28,0,2,24,1,3113,8,89,0,0,36,3246
2024-01-28,0,2,10,0,89876,466,1600,485,261,3512,96200
2024-01-28,0,2,10,1,3486,17,22,25,8,174,3732
2024-01-28,0,2,18,0,69932,818,2194,1201,1770,3108,79023
2024-01-28,0,2,45,0,39514,250,1356,712,1432,1260,44524
2024-01-28,0,2,34,0,64679,438,1346,215,375,2126,69179
2024-01-28,0,2,28,0,51035,435,382,138,64,2586,54640
2024-01-28,0,2,37,0,9992,115,194,511,822,715,12349
2024-01-28,0,2,48,0,36776,405,277,196,424,1877,39955
2024-01-28,0,2,1,0,127651,753,4977,1976,2057,3050,140464
2024-01-28,0,2,49,0,56283,1010,678,1239,346,2626,62182
2024-01-28,0,2,46,0,4600,46,173,88,160,173,5240
2024-01-28,0,2,11,0,83582,753,1161,686,446,3897,90525
2024-01-28,0,2,2,0,105861,911,1426,1423,1502,3452,114575
2024-01-28,1,1,0,0,191677,2063,5418,4752,1083,22986,227979
2024-01-28,1,1,0,1,34769,388,662,532,143,4505,40999
2024-01-28,1,1,8,0,7813,42,106,254,79,1018,9312
2024-01-28,1,1,8,1,8699,17,39,3,2,34,8794
2024-01-28,1,1,26,1,6889,14,39,9,13,715,7679
2024-01-28,1,1,44,0,5746,101,136,99,39,810,6931
2024-01-28,1,1,44,1,315,0,0,0,0,29,344
2024-01-28,1,1,42,1,7929,69,148,27,122,470,8765
2024-01-28,1,1,43,1,3528,23,43,137,44,485,4260
2024-01-28,1,1,24,1,5688,10,105,0,0,72,5875
2024-01-28,1,1,10,0,6291,81,152,71,3,644,7242
2024-01-28,1,1,10,1,312,4,1,1,0,48,366
2024-01-28,1,1,18,0,4051,58,174,162,39,466,4950
2024-01-28,1,1,45,0,721,16,40,41,7,44,869
2024-01-28,1,1,34,0,2075,18,42,38,2,235,2410
2024-01-28,1,1,28,0,3935,34,45,38,6,521,4579
2024-01-28,1,1,37,0,1041,10,45,58,22,220,1396
2024-01-28,1,1,48,0,851,10,26,24,7,126,1044
2024-01-28,1,1,1,0,2527,23,66,68,27,278,2989
2024-01-28,1,1,49,0,1045,18,51,44,2,190,1350
2024-01-28,1,1,46,0,300,1,7,9,1,27,345
2024-01-28,1,1,11,0,7084,66,154,168,22,980,8474
2024-01-28,1,1,2,0,5831,49,133,139,41,715,6908
2024-01-28,1,2,0,0,2093607,19942,45389,18519,21561,80452,2279470
2024-01-28,1,2,0,1,460651,3628,6703,2949,3165,21124,498220
2024-01-28,1,2,27,1,32586,95,114,85,49,1693,34622
2024-01-28,1,2,8,0,77755,317,782,260,1265,3230,83609
2024-01-28,1,2,8,1,5455,3,3,1,9,218,5689
2024-01-28,1,2,26,1,14108,39,90,1,3,1135,15376
2024-01-28,1,2,44,0,73137,872,1189,390,371,4191,80150
2024-01-28,1,2,44,1,3668,7,93,0,1,179,3948
2024-01-28,1,2,43,1,52276,318,194,173,324,2202,55487
2024-01-28,1,2,10,0,98936,494,1535,486,240,3648,105339
2024-01-28,1,2,10,1,4596,23,20,22,3,234,4898
2024-01-28,1,2,18,0,67894,783,2084,1136,1705,2960,76562
2024-01-28,1,2,45,0,39294,247,1353,698,1398,1261,44251
2024-01-28,1,2,34,0,67676,448,1319,205,349,2198,72195
2024-01-28,1,2,28,0,49727,457,420,129,65,2548,53346
2024-01-28,1,2,37,0,9885,106,191,406,363,681,11632
2024-01-28,1,2,48,0,38782,413,277,191,446,1990,42099
2024-01-28,1,2,1,0,121896,671,4848,1842,2040,2926,134223
2024-01-28,1,2,49,0,55643,1045,677,1220,351,2564,61500
2024-01-28,1,2,46,0,5339,47,179,100,163,203,6031
2024-01-28,1,2,11,0,81949,686,1174,659,390,3856,88714
2024-01-28,1,2,2,0,104321,932,1426,1357,1434,3436,112906
2024-01-29,0,1,0,0,180420,8236,30266,26332,7932,2241,255427
2024-01-29,0,1,0,1,37318,1632,3475,2743,1222,5436,51826
2024-01-29,0,1,8,0,7728,246,866,1023,705,46,10614
2024-01-29,0,1,8,1,3226,0,63,187,26,19,3521
2024-01-29,0,1,26,1,6168,115,289,312,142,772,7798
2024-01-29,0,1,44,0,4552,371,659,548,245,769,7144
2024-01-29,0,1,44,1,256,8,15,1,1,41,322
2024-01-29,0,1,42,1,14600,446,629,398,617,953,17643
2024-01-29,0,1,43,1,2231,46,32,33,50,31,2423
2024-01-29,0,1,10,0,5152,184,354,208,76,71,6045
2024-01-29,0,1,10,1,390,23,20,39,7,61,540
2024-01-29,0,1,18,0,4449,311,1660,1256,487,40,8203
2024-01-29,0,1,45,0,469,38,221,229,53,50,1060
2024-01-29,0,1,34,0,1922,52,178,301,62,29,2544
2024-01-29,0,1,28,0,4521,142,292,171,41,417,5584
2024-01-29,0,1,37,0,1192,106,534,1069,283,34,3218
2024-01-29,0,1,48,0,1123,138,451,288,62,198,2260
2024-01-29,0,1,1,0,2539,181,497,524,164,17,3922
2024-01-29,0,1,49,0,1094,79,217,262,28,10,1690
2024-01-29,0,1,46,0,263,10,92,72,13,48,498
2024-01-29,0,1,11,0,9542,322,948,719,220,380,12131
2024-01-29,0,1,2,0,5761,348,650,477,132,64,7432
2024-01-29,0,2,0,0,2191089,82381,86427,81000,146371,104654,2691922
2024-01-29,0,2,0,1,547239,15949,12420,10589,16439,30921,633557
2024-01-29,0,2,27,1,36911,360,192,221,162,2511,40357
2024-01-29,0,2,8,0,68510,1418,1768,1798,9156,3715,86365
2024-01-29,0,2,8,1,2178,14,13,4,19,102,2330
2024-01-29,0,2,26,1,17984,173,123,8,45,2164,20497
2024-01-29,0,2,44,0,94715,3687,2205,3089,6798,7197,117691
2024-01-29,0,2,44,1,3831,33,139,12,9,282,4306
2024-01-29,0,2,43,1,13795,103,46,86,167,540,14737
2024-01-29,0,2,24,1,2268,48,193,0,0,62,2571
2024-01-29,0,2,10,0,74849,1735,2023,1166,1124,3908,84805
2024-01-29,0,2,10,1,7410,145,108,195,188,525,8571
2024-01-29,0,2,18,0,67674,5030,6048,5542,10960,3170,98424
2024-01-29,0,2,45,0,27331,986,2588,3546,5534,914,40899
2024-01-29,0,2,34,0,53819,1515,1869,807,2374,2136,62520
2024-01-29,0,2,28,0,69025,1621,1172,894,905,4359,77976
2024-01-29,0,2,37,0,12299,662,616,1994,5567,1148,22286
2024-01-29,0,2,48,0,64610,3513,2267,2373,4882,4248,81893
2024-01-29,0,2,1,0,109164,3267,6594,6464,10129,2771,138389
2024-01-29,0,2,49,0,75525,4587,2528,3852,2957,4318,93767
2024-01-29,0,2,46,0,7732,430,464,651,1735,296,11308
2024-01-29,0,2,11,0,113389,3875,3563,2961,3025,6529,133342
2024-01-29,0,2,2,0,90375,3250,2485,3887,6860,3659,110516
2024-01-29,1,1,0,0,188154,8529,30884,25978,7701,24351,285597
2024-01-29,1,1,0,1,38215,1619,3598,2994,1426,5463,53315
2024-01-29,1,1,8,0,6600,240,757,1267,389,942,10195
2024-01-29,1,1,8,1,3342,43,39,181,27,20,3652
2024-01-29,1,1,26,1,8413,103,284,398,211,1151,10560
2024-01-29,1,1,44,0,6933,470,766,674,256,1126,10225
2024-01-29,1,1,44,1,390,7,5,2,1,60,465
2024-01-29,1,1,42,1,14465,418,638,387,664,895,17467
2024-01-29,1,1,43,1,5460,178,323,338,136,726,7161
2024-01-29,1,1,24,1,2605,47,203,0,0,57,2912
2024-01-29,1,1,10,0,5151,150,373,213,77,653,6617
2024-01-29,1,1,10,1,368,19,11,34,5,71,508
2024-01-29,1,1,18,0,4207,344,1575,1071,415,500,8112
2024-01-29,1,1,45,0,657,36,193,199,51,60,1196
2024-01-29,1,1,34,0,1905,50,198,210,62,246,2671
2024-01-29,1,1,28,0,4592,133,272,197,48,673,5915
2024-01-29,1,1,37,0,1156,82,528,686,237,252,2941
2024-01-29,1,1,48,0,1712,118,463,286,74,244,2897
2024-01-29,1,1,1,0,2550,114,499,409,156,231,3959
2024-01-29,1,1,49,0,1323,93,255,281,32,246,2230
2024-01-29,1,1,46,0,308,14,83,54,14,45,518
2024-01-29,1,1,11,0,9816,350,1181,780,289,1301,13717
2024-01-29,1,1,2,0,5571,247,694,469,136,668,7785
2024-01-29,1,2,0,0,2215748,83619,90154,79514,151793,106787,2727615
2024-01-29,1,2,0,1,554760,15690,12576,10481,16558,31331,641396
2024-01-29,1,2,27,1,38517,380,214,291,182,2583,42167
2024-01-29,1,2,8,0,66667,1438,1682,1648,7561,3670,82666
2024-01-29,1,2,8,1,2531,17,9,4,22,146,2729
2024-01-29,1,2,26,1,16104,172,120,14,60,1845,18315
2024-01-29,1,2,44,0,92554,3679,2199,2993,6773,7043,115241
2024-01-29,1,2,44,1,5149,63,144,16,6,367,5745
2024-01-29,1,2,43,1,76297,1429,585,748,1394,3941,84394
2024-01-29,1,2,10,0,76194,1683,1990,1100,1104,3948,86019
2024-01-29,1,2,10,1,6390,151,93,192,90,434,7350
2024-01-29,1,2,18,0,69185,5088,6068,5415,10804,3395,99955
2024-01-29,1,2,45,0,27508,963,2562,3508,5634,918,41093
2024-01-29,1,2,34,0,54496,1519,1827,807,2398,2158,63205
2024-01-29,1,2,28,0,65736,1656,1194,859,782,4329,74556
2024-01-29,1,2,37,0,12124,654,568,1719,5726,1137,21928
2024-01-29,1,2,48,0,64846,3543,2224,2371,4858,4173,82015
2024-01-29,1,2,1,0,105849,3035,6339,5996,10005,2729,133953
2024-01-29,1,2,49,0,74944,4608,2568,3866,2958,4416,93360
2024-01-29,1,2,46,0,8211,435,471,634,1672,312,11735
2024-01-29,1,2,11,0,112631,3807,3480,2854,2947,6395,132114
2024-01-29,1,2,2,0,89743,3364,2501,3796,6846,3654,109904
2024-01-30,0,1,0,0,175670,8822,32431,28580,8383,2228,256114
2024-01-30,0,1,0,1,38283,1723,3598,3066,1258,5341,53269
2024-01-30,0,1,8,0,7661,260,963,1187,760,54,10885
2024-01-30,0,1,8,1,2985,0,88,137,54,17,3281
2024-01-30,0,1,26,1,6362,126,243,441,273,819,8264
2024-01-30,0,1,44,0,4855,401,823,636,248,844,7807
2024-01-30,0,1,44,1,322,3,10,0,1,44,380
2024-01-30,0,1,42,1,15118,460,684,399,737,950,18348
2024-01-30,0,1,43,1,1979,31,42,56,42,38,2188
2024-01-30,0,1,10,0,4758,225,356,260,50,65,5714
2024-01-30,0,1,10,1,401,13,22,32,8,64,540
2024-01-30,0,1,18,0,4401,284,1744,1242,517,43,8231
2024-01-30,0,1,45,0,521,35,232,277,39,37,1141
2024-01-30,0,1,34,0,1948,59,172,316,53,26,2574
2024-01-30,0,1,28,0,4379,180,245,202,52,398,5456
2024-01-30,0,1,37,0,1234,127,597,1096,225,29,3308
2024-01-30,0,1,48,0,1198,138,479,292,62,167,2336
2024-01-30,0,1,1,0,2447,181,524,563,132,16,3863
2024-01-30,0,1,49,0,1115,69,282,320,25,10,1821
2024-01-30,0,1,46,0,253,10,115,73,14,34,499
2024-01-30,0,1,11,0,9433,327,1017,776,211,344,12108
2024-01-30,0,1,2,0,5322,321,682,569,133,74,7101
2024-01-30,0,2,0,0,2148178,87715,88902,89389,154714,102877,2671775
2024-01-30,0,2,0,1,542313,17025,12911,11783,17723,30893,632648
2024-01-30,0,2,27,1,37640,402,238,441,187,2493,41401
2024-01-30,0,2,8,0,66883,1547,1784,1991,9737,3737,85679
2024-01-30,0,2,8,1,2061,21,11,79,22,122,2316
2024-01-30,0,2,26,1,18327,203,136,15,62,2276,21019
2024-01-30,0,2,44,0,96563,3865,2313,3341,7207,7315,120604
2024-01-30,0,2,44,1,4141,36,134,14,5,273,4603
2024-01-30,0,2,43,1,16825,122,44,72,136,663,17862
2024-01-30,0,2,24,1,2051,48,180,0,0,45,2324
2024-01-30,0,2,10,0,70163,1838,2039,1350,1238,3779,80407
2024-01-30,0,2,10,1,7046,149,104,199,180,483,8161
2024-01-30,0,2,18,0,60480,5005,6160,5583,10887,2795,90910
2024-01-30,0,2,45,0,24699,1120,2657,4221,5933,785,39415
2024-01-30,0,2,34,0,51299,1683,1972,959,2576,2203,60692
2024-01-30,0,2,28,0,69125,1754,1257,1033,1065,4391,78625
2024-01-30,0,2,37,0,12493,719,619,2123,5246,1143,22343
2024-01-30,0,2,48,0,64013,3467,2475,2714,4687,4155,81511
2024-01-30,0,2,1,0,103309,3485,6546,7159,10725,2531,133755
2024-01-30,0,2,49,0,75799,4643,2595,4265,3496,4235,95033
2024-01-30,0,2,46,0,6542,439,414,692,1785,243,10115
2024-01-30,0,2,11,0,114726,4075,3583,3141,3280,6479,135284
2024-01-30,0,2,2,0,85410,3372,2545,4208,7323,3392,106250
2024-01-30,1,1,0,0,182760,9176,33533,29365,8363,23265,286462
2024-01-30,1,1,0,1,38765,1739,3979,3512,1484,5423,54902
2024-01-30,1,1,8,0,6491,278,813,1552,442,862,10438
2024-01-30,1,1,8,1,3115,53,47,159,41,31,3446
2024-01-30,1,1,26,1,8586,124,249,518,362,1201,11040
2024-01-30,1,1,44,0,6898,500,913,721,242,1130,10404
2024-01-30,1,1,44,1,431,10,14,2,1,62,520
2024-01-30,1,1,42,1,14456,465,648,393,837,923,17722
2024-01-30,1,1,43,1,5547,136,389,455,139,762,7428
2024-01-30,1,1,24,1,2288,51,193,0,0,54,2586
2024-01-30,1,1,10,0,4644,210,392,252,55,587,6140
2024-01-30,1,1,10,1,373,17,11,34,0,60,495
2024-01-30,1,1,18,0,4243,318,1683,1172,435,470,8321
2024-01-30,1,1,45,0,735,34,204,247,64,41,1325
2024-01-30,1,1,34,0,1898,71,222,236,51,252,2730
2024-01-30,1,1,28,0,4791,175,285,227,70,686,6234
2024-01-30,1,1,37,0,1201,111,597,833,246,228,3216
2024-01-30,1,1,48,0,1796,135,495,290,76,212,3004
2024-01-30,1,1,1,0,2437,129,530,436,152,237,3921
2024-01-30,1,1,49,0,1275,85,309,317,37,227,2250
2024-01-30,1,1,46,0,365,10,100,65,13,31,584
2024-01-30,1,1,11,0,9275,359,1209,850,274,1247,13214
2024-01-30,1,1,2,0,5312,221,747,571,159,635,7645
2024-01-30,1,2,0,0,2166257,89692,93037,91197,163776,104744,2708703
2024-01-30,1,2,0,1,557656,17178,13218,12466,18081,31920,650519
2024-01-30,1,2,27,1,39228,360,255,486,218,2634,43181
2024-01-30,1,2,8,0,64660,1516,1717,1715,8295,3674,81577
2024-01-30,1,2,8,1,2461,24,16,72,28,137,2738
2024-01-30,1,2,26,1,16186,178,126,15,87,1863,18455
2024-01-30,1,2,44,0,94039,3813,2316,3269,7202,7178,117817
2024-01-30,1,2,44,1,5605,62,144,26,8,373,6218
2024-01-30,1,2,43,1,77984,1635,582,852,1524,4120,86697
2024-01-30,1,2,10,0,70534,1803,1987,1315,1205,3735,80579
2024-01-30,1,2,10,1,6402,167,91,198,89,427,7374
2024-01-30,1,2,18,0,64188,5127,6104,5577,10846,2948,94790
2024-01-30,1,2,45,0,24703,1086,2667,4223,6112,768,39559
2024-01-30,1,2,34,0,51543,1643,1942,949,2629,2221,60927
2024-01-30,1,2,28,0,67134,1806,1285,985,903,4411,76524
2024-01-30,1,2,37,0,12212,719,632,1974,5925,1102,22564
2024-01-30,1,2,48,0,63615,3428,2467,2643,4752,4119,81024
2024-01-30,1,2,1,0,99747,3277,6276,6598,10535,2437,128870
2024-01-30,1,2,49,0,75233,4677,2637,4366,3431,4278,94622
2024-01-30,1,2,46,0,6719,447,433,722,1759,248,10328
2024-01-30,1,2,11,0,112716,3954,3549,3071,3313,6396,132999
2024-01-30,1,2,2,0,86761,3583,2576,4268,7444,3429,108061
