Date,Price,Market_Cap
2024-05-31,0.51892801,28781483247
2024-06-01,0.518016795,28762498683
2024-06-02,0.518039379,28713066172
2024-06-03,0.51311754,28459868299
2024-06-04,0.520061253,28828528153
2024-06-05,0.525877758,29148962148
2024-06-06,0.526266121,29139627869
2024-06-07,0.521672648,28960043467
2024-06-08,0.498860538,27692854443
2024-06-09,0.493173265,27387559598
2024-06-10,0.498548297,27675853574
2024-06-11,0.496732831,27551690501
2024-06-12,0.480254556,26658154289
2024-06-13,0.491424163,27282441135
2024-06-14,0.476517078,26533832939
2024-06-15,0.47410991,26353878419
2024-06-16,0.490627001,27264082625
2024-06-17,0.488585115,27134294826
2024-06-18,0.504434504,27987360242
2024-06-19,0.490690188,27228211186
2024-06-20,0.492996348,27374891993
2024-06-21,0.488590958,27181794564
2024-06-22,0.488644185,27175338466
2024-06-23,0.486272592,27053186981
2024-06-24,0.478959493,26638519238
2024-06-25,0.474309643,26361356094
2024-06-26,0.475526762,26449940818
2024-06-27,0.469418274,26144492715
2024-06-28,0.474568998,26423340759
2024-06-29,0.470758119,26212053089
2024-06-30,0.471671544,26253286527
2024-07-01,0.475446751,26475867493
2024-07-02,0.476417897,26531756527
2024-07-03,0.484408097,26944245248
2024-07-04,0.466831288,25991163932
2024-07-05,0.433716365,24235723138
2024-07-06,0.425391421,23720339810
2024-07-07,0.448870658,24994023728
2024-07-08,0.419178918,23301649181
2024-07-09,0.431464892,24039488792
2024-07-10,0.435768264,24300807518
2024-07-11,0.438883203,24458409688
2024-07-12,0.449314762,25030432266
2024-07-13,0.475003666,26468721333
2024-07-14,0.526839519,29438182787
2024-07-15,0.523429203,29217819450
2024-07-16,0.537661645,29965552583
2024-07-17,0.578763482,32265300102
2024-07-18,0.627385156,35102530731
2024-07-19,0.569228751,31824985472
2024-07-20,0.574155823,32077743531
2024-07-21,0.595029934,33275930800
2024-07-22,0.598016039,33432090664
2024-07-23,0.607432198,33924582950
2024-07-24,0.598191283,33445842125
2024-07-25,0.618545355,34619548841
2024-07-26,0.599767932,33551041247
2024-07-27,0.603804397,33785118968
2024-07-28,0.597771858,33461222351
2024-07-29,0.602178082,33692290473
2024-07-30,0.601354187,33693210425
2024-07-31,0.627331703,35106027092
2024-08-01,0.624135948,34922068516
